ISRN_KIND_DTCD,ISRN_KIND_ITCD,ISRN_KIND_SALE_NM,PROD_DTCD,PROD_ITCD,PROD_SALE_NM,ISRN_TERM_INQY_CODE,PAYM_TERM_INQY_CODE,ISRN_TERM_DVSN_CODE,ISRN_TERM,PAYM_TERM_DVSN_CODE,PAYM_TERM,MINU_MIN_AG,MINU_MAX_AG,MIN_FPIN,MAX_FPIN,FPIN_DVSN_CODE,MINU_GNDR_CODE,STAR_CTDT,END_CTDT,MIN_SPIN_STRT_AG,MAX_SPIN_STRT_AG,SPIN_STRT_AG_DVSN_CODE,AINU_MIN_AG,AINU_MAX_AG,MIN_MTPM_PREM,MAX_MTPM_PREM,CHLR_ODN1_MIN_AG,CHLR_ODN1_MAX_AG,MNTH_PAYM_YN,AINU_GNDR_CODE,MIN_PAYM_CYCL_VAL,MAX_PAYM_CYCL_VAL,PAYM_CYCL_DVSN_CODE,CHLR_ODN1_GNDR_CODE,MIN_POLR_AG,MAX_POLR_AG,CRTN_GURT_OTPY_TERM,CHLR_ODN2_MIN_AG,CHLR_ODN2_MAX_AG,MIN_DPND_AG,MAX_DPND_AG,PURT_RSTY_YN,BEFO_CNTC_MIN_ISRN_TERM,BEFO_CNTC_MAX_ISRN_TERM,BEFO_CNTC_ISRN_TERM_DVSN_CODE
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X72,X67,X,72,X,67,,,,,,,,,67,67,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X73,N5,X,73,N,5,,,,,,,,,68,68,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X73,N7,X,73,N,7,,,,,,,,,68,68,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X73,N10,X,73,N,10,,,,,,,,,68,68,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X73,N15,X,73,N,15,,,,,,,,,68,68,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X73,N20,X,73,N,20,,,,,,,,,68,68,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X73,X68,X,73,X,68,,,,,,,,,68,68,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X74,N5,X,74,N,5,,,,,,,,,69,69,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X74,N7,X,74,N,7,,,,,,,,,69,69,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X74,N10,X,74,N,10,,,,,,,,,69,69,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X74,N15,X,74,N,15,,,,,,,,,69,69,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X74,N20,X,74,N,20,,,,,,,,,69,69,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X74,X69,X,74,X,69,,,,,,,,,69,69,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X75,N5,X,75,N,5,,,,,,,,,70,70,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X75,N7,X,75,N,7,,,,,,,,,70,70,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X75,N10,X,75,N,10,,,,,,,,,70,70,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X75,N15,X,75,N,15,,,,,,,,,70,70,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X75,N20,X,75,N,20,,,,,,,,,70,70,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X75,X70,X,75,X,70,,,,,,,,,70,70,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X76,N5,X,76,N,5,,,,,,,,,71,71,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X76,N7,X,76,N,7,,,,,,,,,71,71,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X76,N10,X,76,N,10,,,,,,,,,71,71,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X76,N15,X,76,N,15,,,,,,,,,71,71,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X76,N20,X,76,N,20,,,,,,,,,71,71,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X76,X71,X,76,X,71,,,,,,,,,71,71,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X77,N5,X,77,N,5,,,,,,,,,72,72,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X77,N7,X,77,N,7,,,,,,,,,72,72,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X77,N10,X,77,N,10,,,,,,,,,72,72,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X77,N15,X,77,N,15,,,,,,,,,72,72,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X77,N20,X,77,N,20,,,,,,,,,72,72,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X77,X72,X,77,X,72,,,,,,,,,72,72,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X78,N5,X,78,N,5,,,,,,,,,73,73,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X78,N7,X,78,N,7,,,,,,,,,73,73,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X78,N10,X,78,N,10,,,,,,,,,73,73,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X78,N15,X,78,N,15,,,,,,,,,73,73,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X78,N20,X,78,N,20,,,,,,,,,73,73,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X78,X73,X,78,X,73,,,,,,,,,73,73,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X79,N5,X,79,N,5,,,,,,,,,74,74,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X79,N7,X,79,N,7,,,,,,,,,74,74,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X79,N10,X,79,N,10,,,,,,,,,74,74,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X79,N15,X,79,N,15,,,,,,,,,74,74,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X79,N20,X,79,N,20,,,,,,,,,74,74,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X79,X74,X,79,X,74,,,,,,,,,74,74,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X80,N5,X,80,N,5,,,,,,,,,75,75,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X80,N7,X,80,N,7,,,,,,,,,75,75,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X80,N10,X,80,N,10,,,,,,,,,75,75,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X80,N15,X,80,N,15,,,,,,,,,75,75,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X80,N20,X,80,N,20,,,,,,,,,75,75,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X80,X75,X,80,X,75,,,,,,,,,75,75,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X81,N5,X,81,N,5,,,,,,,,,76,76,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X81,N7,X,81,N,7,,,,,,,,,76,76,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X81,N10,X,81,N,10,,,,,,,,,76,76,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X81,N15,X,81,N,15,,,,,,,,,76,76,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X81,N20,X,81,N,20,,,,,,,,,76,76,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X81,X76,X,81,X,76,,,,,,,,,76,76,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X82,N5,X,82,N,5,,,,,,,,,77,77,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X82,N7,X,82,N,7,,,,,,,,,77,77,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X82,N10,X,82,N,10,,,,,,,,,77,77,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X82,N15,X,82,N,15,,,,,,,,,77,77,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X82,N20,X,82,N,20,,,,,,,,,77,77,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X82,X77,X,82,X,77,,,,,,,,,77,77,X,,,,,,,,,,,,,,,,,,,,,,,
1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),1629,89,한화생명 연금저축 미래로기업복지연금보험(1종 신계약체결용)확정기간연금형(5년),X83,N5,X,83,N,5,,,,,,,,,78,78,X,,,,,,,,,,,,,,,,,,,,,,,
